id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors
145061,Interactive Data,"Interactive Data Corporation: A leading provider of financial market data, analytics, and related services",Enterprise Software,Fintech,4,"United States, Bedford",,,,United States,Bedford,"Wealth Management,Analytics"
151417,Veradocs,,Enterprise Software,,2,"Palo Alto, CA, United States","","",94301,United States,Palo Alto,
968628,Horizontal Software,Specializes in publishing human capital management software in SaaS and App mode,Enterprise Software,,4,"ZAC Euratechnologies, 2 Rue Hegel, 59160 Lomme, France",Rue Hegel,2,59160,France,Lomme,"Human Resources,app,SaaS"
2072067,Delve Networks,,Enterprise Software,,2,"Scottsdale, AZ, United States","","",85251,United States,Scottsdale,
1742869,InUse,Improve to Sustain,Enterprise Software,,2,"39 Rue de la Saussière, 92100 Boulogne-Billancourt, France",Rue de la Saussière,39,92100,France,Boulogne-Billancourt,"Industrial IoT,industry 4.0,SaaS"
882263,Emteq,AI smart glasses with emotional intelligence for improved health & performance,Enterprise Software,Health,2,"Sussex Innovation Center, Science Park Square, Brighton BN1 9SB, UK",Science Park Square,"",BN1 9SB,United Kingdom,Brighton,"Eyewear,behavioral analysis,sensor,emotions,facial recognition,Gesture Recognition,Visualization,Human Computer Interaction,Wearable,Analytics,Health"
119079,Interface21,Interface21 builds Java infrastructure software that eliminates the complexity of enterprise Java,Enterprise Software,,2,"United States, San Mateo",,,,United States,San Mateo,"Verification,certification,app,platform,community,consulting services,Testing"
1345950,Dynamo Development,"Solutions in custom software development, iphone and android app development, and embedded applications",Enterprise Software,,2,"United States, New York",,,,United States,New York,app
160941,Smarking Inc,"Specializes in transportation and logistics, data analytics, software development",Enterprise Software,Transportation,2,"United States, Mountain View",,,,United States,Mountain View,"Automotive,team collaboration,Analytics"
1512623,Tixxt,"tixxt Social Intranet, Social Extranet, Enterprise Social Network",Enterprise Software,,2,"Germany, Bonn",,,53113,Germany,Bonn,"social network,Social"
146375,Netsmart Technologies,"Netsmart provides solutions to #HHS organizations to transform care with our #EHRs, #data #analytics, #hosting, & #RCM.",Enterprise Software,,4,"United States, Overland Park",,,,United States,Overland Park,"Care,organisation,Analytics"
127360,Leanstack,Discover and discuss the best dev tools and cloud infrastructure services | StackShare,Enterprise Software,,2,"United States, Mountain View",,,,United States,Mountain View,"Infrastructure Services,tool,Developer Tools"
1478736,Teogest,Teogest est éditeur de logiciels de comptabilité et de gestion 100 % SaaS 100 % Cloud pour les experts-comptables et leurs clients,Enterprise Software,,2,"17 Rue Isabey, 54000 Nancy, France",Rue Isabey,17,54000,France,Nancy,"cloud collaboration,web development,productivity tools,Information Technology,SaaS"
1264995,Prosper Insights & Analytics,Advanced analytics SaaS that unlock marketplace insights to help executives make better decisions,Enterprise Software,,2,"United States, Worthington",,,,United States,Worthington,"Retail,SaaS"
116981,ADrive,"ADrive | Online Storage, Online Backup, Cloud Storage",Enterprise Software,,2,"United States, Emeryville",,,,United States,Emeryville,"Storage,back office"
2024886,Endorsewise,Endorsewise is an online B2B referral platform. Th:,Enterprise Software,,2,"San Francisco, CA, United States","","",94102,United States,San Francisco,
1447979,K|Lens,Developing a new lens design allowing photo / videographers depth based editing with standard cameras,Enterprise Software,Semiconductors,2,"Ufergasse 2, 66111 Saarbrücken, Germany",Ufergasse,2,66111,Germany,Saarbrücken,"imaging technology,photo,communication hardware,Image Recognition,Information Technology"
1519976,TeamBrain,"Develops a search engine for companies that aims to improve the search for information about their employees, their prospects and their customers",Enterprise Software,,2,"231 Rue Saint-Honoré, 75001 Paris, France",Rue Saint-HonorÃ©,"",75001,France,Paris,"agency,consulting services,SaaS"
880119,Zarget,Conversion Rate Optimization Software for websites,Enterprise Software,Marketing,4,"United States, Marysville, Walnut",Walnut,,43040,United States,Marysville,"Optimization,AB testing,conversion,Analytics,SaaS"
1466494,Ignite Procurement,"Ignite Procurement is a Norwegian SaaS company with a clear mission – to help drive profitability and simplify the work for strategic procurement. The company was founded in 2017, and is based on the founders' common experience from the Boston Consul",Enterprise Software,,2,"Grundingen 2, 0250 Oslo, Norway",Grundingen,2,0250,Norway,Oslo,"industrial procurement,Procurement,industrial technology,spend management,platform,SaaS"
160831,DotNetNuke Corporation,"CMS Website Software, Content Management System Software",Enterprise Software,,2,"United States, San Mateo",,,,United States,San Mateo,"system engineering,publisher tools,Content Management"
1985486,Vocus Group,"Provides telecommunication services for businesses, corporates and government",Enterprise Software,Telecom,2,"5 Sale Street, Auckland CBD, Auckland 1010, New Zealand",Sale Street,5,1010,New Zealand,Auckland,
1945184,Blastpoint,Data software that personalizes the customer journey. - BlastPoint,Enterprise Software,,2,"Pittsburgh, PA, United States","","",15219,United States,Pittsburgh,
2513907,EVS7,Dialer Software for Call Centers & Sales Teams | EVS7,Enterprise Software,,2,"Addison, TX, United States","","",75254,United States,Addison,
1514962,Axonic Informationssysteme GmbH,Axonic | We create products that help people work smarter.,Enterprise Software,,2,"Nowackanlage 2, 76137 Karlsruhe, Germany",Nowackanlage,"","",Germany,Karlsruhe,
161743,Tachyon,Alluxio – A memory speed virtual distributed storage,Enterprise Software,,2,"San Mateo, CA, United States","","",94403,United States,San Mateo,Storage
168122,Alteryx,Leader in self-service data analytics,Enterprise Software,,4,"3345 Michelson Dr, Irvine, CA 92612, USA",Michelson Drive,3345,92612,United States,Irvine,"Post IPO $1B,Predictive Analytics,verified Unicorns and $1B exits,Data Analytics,Business Intelligence,Analytics"
1361284,GSIX,GSIX LLC was recently established by young entrepreneurs with more than 8 years professional ICT experience Their love for technology,Enterprise Software,Telecom,2,"United States, Denver",,,,United States,Denver,
245734,Bruker,High-performance scientific instruments and high-value analytical and diagnostic solutions,Enterprise Software,,4,"40 Manning Rd, Billerica, MA 01821, USA",Manning Road,40,01821,United States,Billerica,"Research,agritech,neurology,microbiology,Biotechnology"
1396757,LifeWhere,LifeWhere is transforming the home service provider market by introducing predictive analytics for home utilities,Enterprise Software,,2,"United States, Pittsburgh",,,,United States,Pittsburgh,"Predictive Analytics,monitoring"
29150,Netquest,Online surveys services and online panels,Enterprise Software,Media,4,"Spain, Barcelona",,,08034,Spain,Barcelona,"Market Intelligence,Research,Data Analytics,review,recommendation,survey,Information Technology,Analytics"
890964,Think project! GmbH,Cross-enterprise collaboration and workflow software for construction and engineering projects,Enterprise Software,Real Estate,4,"Zamdorfer Str. 100, 81677 Munich, Germany",Zamdorfer Straße,100,"",Germany,Munich,"Workflow,Collaboration,engineering services"
1625877,TidyHQ,"Administration platform for member driven organisations covering events, finances, memberships, meetings and more",Enterprise Software,Event Tech,2,"Australia, Melbourne",,,3000,Australia,Melbourne,"administration,Ticketing,payment,platform,Social,Social Media,Messaging"
130762,Rows,The spreadsheet with the best business data and APIs,Enterprise Software,,2,"Choriner Str. 14, 10119 Berlin, Germany",Choriner Straße,14,10119,Germany,Berlin,"no-code,productivity tools,Freemium,Developer Tools"
2947083,MapD,,Enterprise Software,,2,"San Francisco, CA, United States","","",94102,United States,San Francisco,
1497534,Radiate B2B,Full service Account Based Advertising and Marketing (ABM) platform delivering revenue growth and acceleration,Enterprise Software,Marketing,2,"Fourth Floor, Franklin Building, 124 Goswell Rd, London EC1V 7DP, Verenigd Koninkrijk",Goswell Road,"","",United Kingdom,London,"Risk Management,Advertising,Adtech"
2025284,Cohesion,Site Studio,Enterprise Software,,2,"London, England, United Kingdom","","",SW1A 2,United Kingdom,London,
1478264,Sigma Informatique,"Major player in the it field present in 3 business areas: software publishing, consulting & integration, managed services",Enterprise Software,,15,"France, Labège",,,31670,France,Labège,"Supply Chain Management,Publishing,Human Resources,outside tech,consulting services"
73369,DataStax,DataStax is the company behind the leading database built on Apache Cassandra™,Enterprise Software,,4,"United States, Santa Clara, Freedom Circle, 3975",Freedom Circle,3975,95054,United States,Santa Clara,"back office,Open Source,database,Verification,certification,personalisation,NoSQL,Storage,mapping,platform,Search Engine,community,Testing,SaaS,investing,Navigation"
1513583,Idatase GmbH,idatase GmbH – The innovation of Data Analytics,Enterprise Software,,2,"Schmidtbornstraße, Frankfurt, Germany",Schmidtbornstraße,"","",Germany,Frankfurt,"Predictive Analytics,predictive maintenance"
110661,LaunchDarkly,Development teams are using feature management as a best practice to separate code deployments from feature releases and control their feature lifecycles from concept to launch to value,Enterprise Software,,2,"United States, Oakland, Frank H Ogawa Plz, 350",Frank H Ogawa Plz,350,94612,United States,Oakland,"Test and Measurement,software,app,video,Risk Management,platform,Developer Tools,Delivery,Analytics,community,Testing,SaaS"
897483,Splunk,"Software for Operational Intelligence, Log Management, Application Management, Enterprise Security and Compliance",Enterprise Software,Security,4,"United States, San Francisco",,,,United States,San Francisco,"user behavior,verified Unicorns and $1B exits,Aviation & Aerospace,cybersecurity,Security,Search Engine,Delivery,Retail,SaaS,Navigation"
1825613,Rostlog IVS,"All-in-one software for organizations to manage guard scheduling, time registration, communication and payroll",Enterprise Software,,2,"Hedebyvej 32, 8600 Silkeborg, Denemarken",Hedebyvej,32,,Denmark,Silkeborg,
136665,Total Specific Solutions,Become part of TSS and grow your Vertical Market Software business,Enterprise Software,,4,"Netherlands, Utrecht","","","",Netherlands,Utrecht,
887301,Gyana Limited,Gyana | Home,Enterprise Software,Marketing,2,"United Kingdom, London","","","",United Kingdom,London,"Infrastructure Services,Analytics"
230152,Sbl Infotech UK Limited,Home,Enterprise Software,,2,"United Kingdom, London, Regent Street, 207",Regent Street,207,W1B,United Kingdom,London,
1845078,Marianas Labs,Algorithms for data analysis,Enterprise Software,,2,"751 Nutmeg Ave, Sunnyvale, CA 94087, USA",Nutmeg Avenue,751,94087,United States,Sunnyvale,Data Analytics
1482962,Centreon,Business-aware and AIOps-ready IT monitoring from Cloud-to-Edge,Enterprise Software,,2,"46-52 Rue Albert, 75013 Paris, France",Rue Albert,46-52,75013,France,Paris,monitoring
919957,Frontline Education,Bringing together the best education software solutions into one unified platform,Enterprise Software,Education,4,"United States, Malvern, Atwater Drive, 1400",Atwater Drive,1400,19355,United States,Malvern,"administration,platform"
1814089,BBVA Next Technologies,Seeking smart technological solutions and solving challenges that have not yet been raised,Enterprise Software,,15,"Spain, Madrid",,,28014,Spain,Madrid,
90150,TMM Data,"Flexible data solutions that help drive nimble decision making by automating data integration, standardization, visualization, & mobilization",Enterprise Software,,2,"United States, State College",,,,United States,State College,Analytics
950745,KPIT medini Technologies AG,Provider of systems safety analysis solutions,Enterprise Software,Transportation,2,"1708 Augusta St #3, Greenville, SC 29605, USA",Augusta Street,1708,29605,United States,Greenville,"safety,Verification,Automotive,Risk Management,Analytics,consulting services"
1607214,Sketch,Digital design toolkit,Enterprise Software,Media,2,"Netherlands, Scheveningen, Frederik Hendrikplein, 18",Frederik Hendrikplein,18,2582 AV,Netherlands,Scheveningen,"Collaboration,web design"
2636711,Rows.com,The first true spreadsheet with built-in integrations and a slick sharing experience,Enterprise Software,,2,"Choriner Str. 14, 10119 Berlin, Germany",Choriner Straße,14,10119,Germany,Berlin,
137617,CodeWell Unlimited,CodeWell Unlimited is a software engineering company that is focused on the development of applications,Enterprise Software,,2,"Skopje, North Macedonia",,,,North Macedonia,Skopje,"Android,chatbot,app,Developer Tools,agency"
1672352,Erium,Addresses companies in the manufacturing industry who are dissatisfied with their production,Enterprise Software,,2,"8, Lichtenbergstraße, 85748 Garching, Germany",Lichtenbergstraße,8,85748,Germany,Garching,
2930,Reply,"Defining and developing business models to optimise and integrate processes, applications and devices, using new technology and communication paradigms",Enterprise Software,Media,15,"Corso Francia, 110, 10143 Torino TO, Italy",Corso Francia,110,10143,Italy,Torino,"automated process,Aviation & Aerospace,Cloud Computing,integrations system,sensor,Supply Chain Management,web design,CRM,Predictive Analytics,Process Technologies,reporting,Crowdsourcing,Information Technology,app,video,communication,Risk Management,Banking,Search Engine,sharing economy,Delivery,community,Retail,game development,consulting services,Social,investing,Social Media,payment,Pay per result"
1435145,DB Services,"DB Services is a software consulting and development company focused on making organizations more efficient and effective through custom Claris FileMaker, Salesforce, and web applications",Enterprise Software,Hosting,2,"United States, Indianapolis",,,,United States,Indianapolis,"software-as-a-srvice,app development,Business Development,Information Technology,outside tech,SaaS"
215139,Cyber-Ark Software,,Enterprise Software,,2,"United States, Newton",,,,United States,Newton,
246037,CommerceV3,CV3 Provides eCommerce Software & Shopping Cart Solutions,Enterprise Software,,2,"United States, Clermont",,,,United States,Clermont,"merchant tools,Shopping"
2023137,Kajeet,Kajeet | School Internet | IoT Connectivity Provider | MVNO Carrier,Enterprise Software,,2,"22101 McLean, Virginia, United States","","",22101,United States,McLean,
11889,Expand Online,"Full service online marketing company specialising in SEM, SEO, and web analytics",Enterprise Software,Marketing,15,"Delftseplein 27, 3013 AA Rotterdam, Netherlands",Delftseplein,27,3013 AA,Netherlands,Rotterdam,"Search Engine Optimization,Search Engine,Shopping,Analytics,monitoring,SaaS,Social,Advertising,Adtech,Social Media,SEO"
892562,Retail accelerator,The Retail Staff Management Tool,Enterprise Software,,2,"Stockholm, Sweden",,,,Sweden,Stockholm,"Performance Management,Collaboration,staffing,Retail"
1986854,Astute,Building AI-driven software for the future of consumer engagement,Enterprise Software,Marketing,2,"4400 Easton Cmns, Columbus, OH 43219, USA",Easton Cmns,4400,43219,United States,Columbus,"Customer Service,Call Center,chat app,omnichannel"
146537,Luxoft,A digital strategy and software engineering firm providing bespoke technology solutions that drive business change for customers the world ove,Enterprise Software,,2,"Gubelstrasse 24, 6300 Zug, Switzerland",Gubelstrasse,,,Switzerland,Zug,"Became $1B as subsidiary,Risk Management,Banking,SaaS"
25285,Surfly,"Surfly provides co-browsing and collaboration technology that lets you upgrade any conversation, from any channel, seamlessly, and support customers as if you are sitting side-by-side",Enterprise Software,,2,"Netherlands, Amsterdam, Singel, 373",Singel,373,1012 WL,Netherlands,Amsterdam,"Security,StartupAmsterdam2020,Collaboration,Insurtech related,API,video streaming,web design,StartupAmsterdam,Social"
2755363,Safio Solutions,,Enterprise Software,,2,"Brookfield, WI, United States","","",53005,United States,Brookfield,
892540,Iobeam,Data analysis platform for the Internet of Things.,Enterprise Software,,2,"Stockholm, Sweden",,,,Sweden,Stockholm,"Data Analytics,Open Source,database,platform,Analytics"
1895768,Zoomi,Zoomi Inc | Artificial Intelligence for Learning,Enterprise Software,,2,"Malvern, PA, United States","","",19355,United States,Malvern,
1474638,HappySignals,Helps businesses improve their internal services by shifting the focus to employee experience by measuring and analysing employee happiness and productivity,Enterprise Software,,2,"Aurorankatu 11, 00100 Helsinki, Finland",Aurorankatu,,,Finland,Helsinki,Information Technology
882190,TradeCloud,Supply chain platform for manufacturing and wholesale companies,Enterprise Software,,2,"Molengraaffsingel 12, 2629 JD Delft, Netherlands",Molengraaffsingel,12,2629 JD,Netherlands,Delft,"Wholesale,logistic,Supply Chain Management,Freemium,back office,Collaboration,platform,SaaS"
1744664,"10 GEN, INC",The most popular database for modern apps | MongoDB,Enterprise Software,,2,"United States, New York",,,10007,United States,New York,"database,app"
158044,ConnectWise,ConnectWise is a community-driven software company dedicated to the success of Technology Solutions Providers,Enterprise Software,,4,"United States, Tampa",,,,United States,Tampa,community
949921,Textunes,"Enables smartphone users to browse, read, and purchase e-books and digital magazines",Enterprise Software,,2,"Mehringdamm 57, 10961 Berlin, Germany",Mehringdamm,57,"",Germany,Berlin,"e-books,publisher tools,News & Magazines,Publishing,smartphone,app,community"
100800,TabbleDabble,Application development firm that specializes on tablet based lead capture solutions,Enterprise Software,,2,"Canada, Toronto, College Street, 250",College Street,250,M5T 1R8,Canada,Toronto,
169257,Ultrahaptics,"We create the sensation of touch in mid-air and develop 3D shapes and textures that can be felt, but not seen",Enterprise Software,Marketing,4,"The West Wing, Glass Wharf, Bristol BS2 0EL, United Kingdom","","",BS2 0EL,United Kingdom,Bristol,"ultrasound,touchscreen,Consumer Electronics,techscale200,appliances,Gesture Recognition,Innovation Radar,software engineering,Information Technology,Retail,game development"
140847,Aptean,"Enterprise Software Solutions - CRM, ERP, SCM Solutions",Enterprise Software,Marketing,4,"4325 Alexander Dr, Alpharetta, GA 30022, USA",Alexander Drive,4325,30022,United States,Alpharetta,"Asset management,back office,compliance"
163601,Callisto.fm,"",Enterprise Software,Media,2,"Dallas, TX, USA",,,,United States,Dallas,"Audio,real time,video,Analytics,Messaging"
1939,comScore,Analytics for a Digital world,Enterprise Software,Marketing,4,"20190 Reston, Virginia, United States","","",20190,United States,Reston,"user behavior,presentation,Verification,certification,Data Analytics,alternative data,app,video,communication,platform,branding,Search Engine,Analytics,monitoring,Retail,Testing,SaaS,Advertising,Adtech,Social Media"
156670,Apprika Systems,"Agile Software Developer of Enterprise,",Enterprise Software,,2,"United States, San Jose",,,,United States,San Jose,
138905,DataRobot,Delivering trusted AI technology and ROI enablement services to global enterprises competing in today’s Intelligence revolution,Enterprise Software,,4,"225 Franklin St, Boston, MA 02110, USA",Franklin Street,225,02110,United States,Boston,"robotics,software,automated process,verified Unicorns and $1B exits,Predictive Analytics,Information Technology,platform,Analytics,community,SaaS,Automated Technology"
1319332,SmartSense,"SmartSense delivers data-driven IoT solutions for food safety, facilities monitoring, and supply chain visibility",Enterprise Software,,2,"United States, Boston",,,,United States,Boston,"Supply Chain Management,Risk Management,regtech compliance,compliance,monitoring"
933335,Spazio M3,Coworking space,Enterprise Software,,12,"2, Via Ludovico di Savoia, 00185 Rome, Italy",Via Ludovico di Savoia,2,00185,Italy,Rome,"Colleges,rome startup,space,booking,Collaboration,workspace"
1460601,Actualize Group,"Provides variety of IT solution services to insurance, banking, telecom and other premium customers",Enterprise Software,,2,"Spain, Alcobendas",,,28100,Spain,Alcobendas,"service provider,Information Technology"
175887,Digital River,"Provider of global ecommerce, payments &amp; e-marketing solutions",Enterprise Software,Fintech,4,"United States, Eden Prairie",,,,United States,Eden Prairie,"fuel,merchant tools,app,payment,Risk Management,platform,branding,Banking,Search Engine,Shopping,Delivery,Retail,game development,SaaS,Advertising,Adtech,Entertainment"
1785228,Bealink,Contextual Mobile Learning Solution - Bealink,Enterprise Software,Education,2,"4 Rue du Port aux Vins, 92150 Suresnes, France",Rue du Port aux Vins,4,92150,France,Suresnes,"E-Learning,online learning,retail tech,mobile innovation,app,SaaS"
2782958,Liveagent,Customer Support Management and Help Desk Software With Chat | LiveAgent,Enterprise Software,,2,"Bratislava, Bratislavský kraj, Slovakia","","",811 06,Slovakia,Bratislava,
1382510,FieldSync,Leader in building essential software solutions,Enterprise Software,,2,"United States, Meridian",,,,United States,Meridian,"reporting,app"
4718,Bitcarrier,Software solutions for highway infrastructures and transportation managers to manage traffic in their cities,Enterprise Software,,2,"Spain, Barcelona",,,,Spain,Barcelona,"Information Technology,monitoring"
74131,Atlassian,Provider of workplace collaboration software,Enterprise Software,Enterprise Software,4,"Australia, Sydney, George Street, 341",George Street,341,2000,Australia,Sydney,"productivity tools,Collaboration,coding,Project Management,Bootstrapped to $1B,StartupAmsterdam,verified Unicorns and $1B exits,Human Resources,team collaboration,Developer Tools,Messaging"
561800,Brocade Communications Systems,Data center networking solutions and services,Enterprise Software,,4,"San Jose, CA, USA",,,,United States,San Jose,"organisation,cybersecurity,Network Security,Network Management,Cloud Computing,Cloud Security,Analytics"
234666,Ninja RMM,msp.ninja,Enterprise Software,,2,"United States, San Francisco",,,,United States,San Francisco,
146319,Kronos Incorporated,"Workforce Management, Time & Attendance, HR & Payroll - Kronos Incorporated",Enterprise Software,,4,"United States, Chelmsford",,,,United States,Chelmsford,"payroll,Recruitment,back office,Human Resources,time management"
884325,Synerise,"Data, Automation & Experience Platformdriven by AI",Enterprise Software,,2,"Lubostroń 1, 30-383 Kraków, Poland",Lubostroń,,,Poland,Kraków,"CRM,omnichannel,Freemium,Big data &amp; analytics,Business Intelligence,personalized recommendations,marketing automation,Predictive Analytics,Data Analytics,Banking,Search Engine,Analytics,Retail,SaaS,Automated Technology"
1521113,Aegis Strategies,UNCOMN - people. purpose. impact.,Enterprise Software,,2,"United States, Scott Air Force Base",,,62225,United States,Scott Air Force Base,
98775,Mozenda,Mozenda automates data collection from the web and converts unstructured data into usable data sets by using a point-and-click interface,Enterprise Software,,2,"United States, Orem",,,,United States,Orem,
1521654,Luminos Labs,"eCommerce Strategy, Design and Development | Episerver | California | Luminos Labs",Enterprise Software,,2,"United States, Los Angeles",,,90012,United States,Los Angeles,
2959588,VisionWaves,,Enterprise Software,,2,"Zeist, Utrecht, Netherlands","","",3701,Netherlands,Zeist,
142353,Compassoft,"Software solutions for the discovery, validation, and control of end-user computing applications",Enterprise Software,,2,"United States, New York",,,,United States,New York,
1438574,Azure,Tools and services to help you reach and scale to a global audience with cloud gaming services,Enterprise Software,,2,"Redmond, WA, United States","","",98052,United States,Redmond,"dapp,Networking,Security,Data Analytics,decentralised applications,platform,community,game development,SaaS"
1367607,Retool,A faster way to build internal tools for businesses,Enterprise Software,,2,"United States, San Francisco",,,,United States,San Francisco,app
153765,Sieena,Collaboration portal implementation and software development services,Enterprise Software,,2,"United States, Los Angeles",,,,United States,Los Angeles,
1435756,Electronic Commerce,ECI created its Empower software to provide mid-sized companies with a cloud-based,Enterprise Software,,2,"United States, Elkhart",,,,United States,Elkhart,Human Resources
1607091,Knock,The intelligent front office platform,Enterprise Software,Marketing,2,"1455 NW Leary Way, Seattle, WA 98107, United States",NW Leary Way,1455,98107,United States,Seattle,"tourism,Real Estate,proptech,computer,Information Technology"
918775,Billon Group,High-performance Enterprise DLT System,Enterprise Software,Fintech,2,"78 Cannon St, London EC4N 6HN",Cannon Street,78,EC4N 6HN,United Kingdom,London,"financial service,Trading,Money Management,organisation,Banking,payment"
1240263,Earnest Research,Earnest Research transforms raw data into a source for business and investment professionals to make better decisions,Enterprise Software,,2,"United States, New York",,,,United States,New York,"Market Research,Predictive Analytics,data mining,Information Services,alternative data,Analytics"
168211,PleaseCycle,,Enterprise Software,,2,"United Kingdom, London",,,,United Kingdom,London,
2751243,Vanatge Agora,EOX Vantage | Business Efficiencies Amplified,Enterprise Software,,2,"Beachwood, OH, United States","","",44122,United States,Beachwood,
894110,Qosmos,"Analysis, Audit and Management of IP networks",Enterprise Software,,2,"8 Rue Bernard Buffet, 75017 Paris, Frankrijk",Rue Bernard Buffet,,,France,Paris,"audit,network"
1533741,Affinity,Affinity is a relationship intelligence platform built to expand and evolve the traditional CRM,Enterprise Software,,2,"170 Columbus Ave, San Francisco, CA 94133, USA",Columbus Avenue,170,94133,United States,San Francisco,"relationship management,CRM,Business Intelligence,platform"
1633032,SMSPortal,"Edge software development and innovation to create a user friendly, reliable, online sms platform",Enterprise Software,,2,"South Africa, Cape Town",,,8001,South Africa,Cape Town,
109622,SitePoint,"Learn Web Design & Development with SitePoint tutorials, courses and books - HTML5, CSS3, JavaScript, PHP, mobile app development, Responsive Web Design",Enterprise Software,,15,"Collingwood VIC 3066, Australia","","",3066,Australia,Collingwood,"green technology,building,mapping,sharing,Publishing,Freelancers,app,Search Engine,SaaS,Advertising,SEO,Navigation"
142237,Tyler Technologies,Leading provider of end-to-end information management solutions and services for local governments,Enterprise Software,,4,"United States, Dallas",,,,United States,Dallas,"invoicing,imaging technology,enterprise resource planning,Human Resources,Recruitment,Content Management,moving services,back office,Governance,Accounting,administration,Verification,Information Technology,regtech compliance,regtech compliance,compliance,community,SaaS,investing,Automated Technology,payment"
946254,ABX Logistics,A unique 'One Stop Shopping' concept offering a complete set of freight and logistics services worldwide,Enterprise Software,,4,"5 Rue du Calvaire, 59810 Lesquin, France",Rue du Calvaire,,,France,Lesquin,"Freight,back office,logistic,Shopping"
866236,Encore Media Metrics,"Advanced media measurement, attribution and reporting",Enterprise Software,Media,2,"New York, NY, USA",,,,United States,New York,"reporting,Content,Analytics"
890849,Atlantis Computing,Atlantis Computing Virtual Workspace Solutions,Enterprise Software,,2,"Mountain View, CA 94040, USA",,,94040,United States,Mountain View,"computing,workspace"
1361041,A Mantra,Facility management software and business infrastructure solutions,Enterprise Software,,2,"United States, Tustin",,,,United States,Tustin,
2951875,Onespan,,Enterprise Software,,2,"Romeinsesteenweg 564, 1853 Grimbergen, Belgium",Romeinsesteenweg,564,1853,Belgium,Grimbergen,
955960,FedEx Logistics,"Provides customers and businesses worldwide with a broad portfolio of transportation, e-commerce and business services",Enterprise Software,Transportation,4,"Memphis, TN, USA",,,,United States,Memphis,"portfolio management,Automotive,back office,Supply Chain Management"
2437731,PinkLion AI,,Enterprise Software,,2,"Minneapolis, MN, United States","","",55415,United States,Minneapolis,
880256,Speaktoit,Assistant by Api.ai - Assistant.ai,Enterprise Software,,2,"United States, Palo Alto",,,,United States,Palo Alto,"assistance,platform,Search Engine,SaaS"
1295510,Federos,Unified service assurance software,Enterprise Software,,2,"United States, Frisco",,,,United States,Frisco,"Telecommunications,Performance Management,Visualization,Delivery,monitoring,Automated Technology"
172069,Monotype,Font and imaging technology company,Enterprise Software,Enterprise Software,4,"600 Unicorn Park Dr, Woburn, MA 01801, USA",Unicorn Park Drive,600,01801,United States,Woburn,"User Experience,fonts,imaging technology,publisher tools,content engine,Developer Tools,Search Engine,investing"
2072638,Latch,"Latch | Making buildings better places to live, work, and visit.",Enterprise Software,,2,"New York, NY, United States","","",10007,United States,New York,
2728899,Orbita,Orbita AI – Conversational AI for Healthcare,Enterprise Software,,2,"Boston, MA, United States","","",02109,United States,Boston,
1422277,Vistara,Saas solution that unifies it operations for modern it,Enterprise Software,,2,"United States, San Jose",,,,United States,San Jose,"SaaS,Automated Technology"
1448816,Make It LEO,"Empowers designers and brands, allowing them to protect, preserve, and track their 3D printable design files",Enterprise Software,,2,"Tel Aviv-Yafo, Israel",,,,Israel,Tel Aviv-Yafo,"inventory management,product,product development"
1520458,Sencha,Sencha - Sencha.com | Sencha.com,Enterprise Software,,2,"United States, Redwood City",,,94063,United States,Redwood City,"web development,Open Source,platform,Testing"
2131006,Serviceware SE,Next level Enterprise Service Management | Serviceware SE,Enterprise Software,Legal,2,"Carl-Zeiss-Straße 16, 65520 Bad Camberg, Germany",Carl-Zeiss-Straße,16,65520,Germany,Bad Camberg,
1337093,Zoho Writer,"Comprehensive suite of award-winning on-line business applications customers use zoho to run their business processes,",Enterprise Software,,2,"United States, California City",,,,United States,California City,SaaS
1464894,Myrtle Software,myrtle.ai | A technology company based in Cambridge,Enterprise Software,,2,"50 St. Andrew’s Street, Cambridge CB2 3AH, Verenigd Koninkrijk",St. Andrew’s Street,"","",United Kingdom,Cambridge,
1395148,Pinpoint Predictive,Pinpoint Predictive has brought to market the first privacy-safe commercial applications of Psychometric AI-powered targeting and analytics,Enterprise Software,,2,"United States, San Francisco",,,,United States,San Francisco,"Predictive Analytics,Advertising,Adtech"
1499328,Bohemian Coding,Designers with mac apps such as sketch and fontcase,Enterprise Software,,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,app
2086676,Phy,"Phy Platform | Modular CMS for NFC, QR, Links, & Beacons",Enterprise Software,,2,"Nashville, TN, United States","","",37201,United States,Nashville,
1774248,Ascendo.ai,Where Support meets Intelligence - Ascendo is a proactive customer support software for technical experts to solve complex issues,Enterprise Software,,2,"United States, Palo Alto",,,94301,United States,Palo Alto,"Customer Service,software,Predictive Analytics,Information Technology,SaaS"
180741,Datavail,"The largest database services company in North America, providing managed services, projects and resources within a flexible     delivery model.",Enterprise Software,,4,"United States, Broomfield",,,,United States,Broomfield,"presentation,personalisation,moving services,sound technology,reporting,resource,database,Ticketing,administration,authentification,brokerage,presentation,app,communication,platform,regtech compliance,insurtech,Search Engine,sharing economy,Delivery,compliance,monitoring,community,Retail,consulting services,Testing,Adtech,arts & culture,Automated Technology"
